Index, rightLegAngleSignal, leftLegAngleSignal, yPositionOfNoseSignal, xPositionOfRHipSignal, yPositionOfRHipSignal, xPositionOfLHipSignal, yPositionOfLHipSignal, pgram_rightLegAngleSignal, pgram_leftLegAngleSignal, pgram_yPositionOfNoseSignal, pgram_xPositionOfRHipSignal, pgram_yPositionOfRHipSignal, pgram_xPositionOfLHipSignal, pgram_yPositionOfLHipSignal, pgram_all, combined_signal, rightLegAngleSignal_interpolated, leftLegAngleSignal_interpolated, yPositionOfNoseSignal_interpolated, xPositionOfRHipSignal_interpolated, yPositionOfRHipSignal_interpolated, xPositionOfLHipSignal_interpolated, yPositionOfLHipSignal_interpolated
0,,,,,,,,,,,,,,,,,,,,,,,
1,26.565052032470703,nan,nan,180.0,60.0,204.0,148.0,0.29484108090400696,0.19555440545082092,0.02551896870136261,0.008395051583647728,0.010518192313611507,0.07903348654508591,0.01955961249768734,2.368008852005005,2.995800256729126,0.2951672375202179,0.07916684448719025,0.6065573692321777,0.6338028311729431,0.18518517911434174,0.739130437374115,0.45679011940956116
2,26.565052032470703,nan,nan,180.0,60.0,204.0,148.0,0.003333061235025525,0.6076324582099915,0.03931662067770958,0.0009305402636528015,0.8586423993110657,0.5494828224182129,0.10096590220928192,2.5763111114501953,2.995800256729126,0.2951672375202179,0.07916684448719025,0.6065573692321777,0.6338028311729431,0.18518517911434174,0.739130437374115,0.45679011940956116
3,84.80557250976562,nan,nan,156.0,68.0,212.0,140.0,0.28193187713623047,0.2228957563638687,0.10246239602565765,0.13550721108913422,0.014173092320561409,0.21636563539505005,0.03374655917286873,2.592198610305786,3.587395668029785,0.9422841668128967,0.07916684448719025,0.6065573692321777,0.5492957830429077,0.20987653732299805,0.7681159377098083,0.43209877610206604
4,83.65980529785156,nan,nan,244.0,308.0,156.0,68.0,0.3426295816898346,0.11974362283945084,0.3686552941799164,0.13870400190353394,0.2542106509208679,0.007711942307651043,8.96688798093237e-05,2.9583537578582764,4.200143814086914,0.9295533895492554,0.07916684448719025,0.6065573692321777,0.8591549396514893,0.9506173133850098,0.5652173757553101,0.20987653732299805
5,nan,nan,nan,180.0,60.0,204.0,148.0,0.06380105018615723,0.12087937444448471,0.08687862008810043,0.003513053059577942,0.13398601114749908,0.0272047258913517,0.04438052698969841,2.9567129611968994,3.63655161857605,0.9359187483787537,0.07916684448719025,0.6065573692321777,0.6338028311729431,0.18518517911434174,0.739130437374115,0.45679011940956116
6,84.80557250976562,nan,nan,188.0,60.0,nan,nan,0.10918579995632172,0.04243304952979088,0.08868061006069183,0.044914841651916504,0.00959057454019785,0.04079924523830414,1.0087170600891113,3.7637457847595215,3.683431625366211,0.9422841668128967,0.07916684448719025,0.6065573692321777,0.6619718074798584,0.18518517911434174,0.739130437374115,0.4691357910633087
7,nan,7.125016212463379,nan,180.0,60.0,204.0,156.0,0.42261430621147156,0.7913492321968079,0.1733202189207077,0.22826388478279114,0.6947769522666931,0.625856876373291,1.493567943572998,3.3131790161132812,3.6184873580932617,0.8931629657745361,0.07916684448719025,0.6065573692321777,0.6338028311729431,0.18518517911434174,0.739130437374115,0.48148149251937866
8,75.96375274658203,33.690067291259766,nan,244.0,308.0,156.0,68.0,0.1562567502260208,0.10658736526966095,0.5825402736663818,0.02671661041676998,0.14772242307662964,0.14712516963481903,3.5661370754241943,2.8051021099090576,4.409799575805664,0.8440417051315308,0.37433406710624695,0.6065573692321777,0.8591549396514893,0.9506173133850098,0.5652173757553101,0.20987653732299805
9,nan,39.289405822753906,nan,244.0,308.0,156.0,68.0,0.17140722274780273,0.12956054508686066,0.005328035913407803,0.031007783487439156,0.02885260246694088,0.0672396570444107,0.00022374223044607788,3.4780571460723877,4.197576999664307,0.5696045160293579,0.43654894828796387,0.6065573692321777,0.8591549396514893,0.9506173133850098,0.5652173757553101,0.20987653732299805
