Index, rightLegAngleSignal, leftLegAngleSignal, yPositionOfNoseSignal, xPositionOfRHipSignal, yPositionOfRHipSignal, xPositionOfLHipSignal, yPositionOfLHipSignal, pgram_rightLegAngleSignal, pgram_leftLegAngleSignal, pgram_yPositionOfNoseSignal, pgram_xPositionOfRHipSignal, pgram_yPositionOfRHipSignal, pgram_xPositionOfLHipSignal, pgram_yPositionOfLHipSignal, pgram_all, combined_signal, rightLegAngleSignal_interpolated, leftLegAngleSignal_interpolated, yPositionOfNoseSignal_interpolated, xPositionOfRHipSignal_interpolated, yPositionOfRHipSignal_interpolated, xPositionOfLHipSignal_interpolated, yPositionOfLHipSignal_interpolated
26,60.25511932373047,nan,nan,180.0,92.0,212.0,164.0,0.2438095062971115,0.00011455317144282162,0.014626769348978996,5.4194984841160476e-05,0.023384293541312218,0.005975235253572464,0.1480518877506256,0.402294784784317,4.212462902069092,0.6695013046264648,0.8693510890007019,0.5608391165733337,0.6338028311729431,0.2705882489681244,0.7260273694992065,0.48235294222831726
27,18.434947967529297,nan,nan,252.0,236.0,180.0,92.0,0.09227363765239716,0.10828416794538498,0.08700008690357208,0.000858836283441633,0.07102011144161224,0.013661443255841732,0.005895966663956642,0.24610163271427155,4.077070713043213,0.2048327624797821,0.8681052923202515,0.5356643199920654,0.8873239159584045,0.6941176652908325,0.6164383292198181,0.2705882489681244
28,60.25511932373047,nan,nan,180.0,92.0,212.0,164.0,0.0009358121315017343,0.0646982491016388,8.455897841486149e-06,0.010316314175724983,0.03788558766245842,0.0012793875066563487,0.016585558652877808,0.23716166615486145,4.159621715545654,0.6695013046264648,0.8668596148490906,0.5104895234107971,0.6338028311729431,0.2705882489681244,0.7260273694992065,0.48235294222831726
29,59.0362434387207,77.90524291992188,nan,236.0,308.0,164.0,100.0,0.07753747701644897,0.014220047742128372,0.006321828346699476,0.0004433204885572195,3.485165871097706e-05,0.0066884406842291355,0.004234792664647102,0.2732178270816803,4.59951639175415,0.6559582352638245,0.8656138181686401,0.48531466722488403,0.8309859037399292,0.9058823585510254,0.5616438388824463,0.29411765933036804
30,38.65980911254883,nan,nan,180.0,100.0,212.0,156.0,0.11874793469905853,0.022257423028349876,0.0003357036330271512,0.0069783758372068405,0.03627973049879074,0.004110488574951887,0.011877620592713356,0.31218528747558594,3.815664529800415,0.42955344915390015,0.8131999373435974,0.46013984084129333,0.6338028311729431,0.29411765933036804,0.7260273694992065,0.4588235318660736
31,16.645038604736328,nan,nan,244.0,236.0,252.0,236.0,0.010936661623418331,0.00079054303932935,0.005533209070563316,0.020732082426548004,0.025615932419896126,0.0005582335288636386,0.05702654644846916,0.3010765314102173,4.491099834442139,0.18494486808776855,0.7607859969139099,0.434965044260025,0.8591549396514893,0.6941176652908325,0.8630136847496033,0.6941176652908325
32,65.22486114501953,nan,nan,180.0,100.0,212.0,164.0,0.04100780561566353,0.10017231851816177,0.025637706741690636,0.0026221685111522675,0.03764134272933006,0.018687842413783073,0.23285424709320068,0.366632342338562,3.9791839122772217,0.7247206568717957,0.708372175693512,0.4097902178764343,0.6338028311729431,0.29411765933036804,0.7260273694992065,0.48235294222831726
33,nan,59.0362434387207,100.0,212.0,220.0,188.0,228.0,0.1826641708612442,0.0027758001815527678,0.0023812539875507355,0.007804016582667828,0.0009955328423529863,0.003005815204232931,0.00015580991748720407,0.34676966071128845,4.534904479980469,0.7863689661026001,0.6559582352638245,0.38461539149284363,0.7464788556098938,0.6470588445663452,0.6438356041908264,0.6705882549285889
34,nan,nan,nan,180.0,100.0,204.0,172.0,0.04894165322184563,0.00500042038038373,2.9127444577170536e-05,0.01407466921955347,1.9491360944812186e-05,0.0024253076408058405,0.021144196391105652,0.34792113304138184,4.063518524169922,0.8480172157287598,0.6907604932785034,0.39230769872665405,0.6338028311729431,0.29411765933036804,0.698630154132843,0.5058823823928833
35,81.8698959350586,nan,nan,148.0,220.0,164.0,108.0,0.001087098615244031,0.01850772462785244,0.00016168160072993487,0.0003720727108884603,0.009197493083775043,7.436928717652336e-05,0.04170116409659386,0.32445356249809265,4.082705020904541,0.9096655249595642,0.7255626916885376,0.4000000059604645,0.5211267471313477,0.6470588445663452,0.5616438388824463,0.3176470696926117
36,nan,nan,nan,244.0,236.0,188.0,100.0,0.044020745903253555,0.11778191477060318,0.005353866145014763,0.02188630774617195,0.019525403156876564,0.016161812469363213,0.04519916698336601,0.26955491304397583,4.542559623718262,0.883276641368866,0.7603649497032166,0.4076923131942749,0.8591549396514893,0.6941176652908325,0.6438356041908264,0.29411765933036804
37,nan,71.56504821777344,108.0,188.0,228.0,188.0,108.0,0.0004497075278777629,0.012372741475701332,0.003440597327426076,0.017170654609799385,0.11416324973106384,0.008656052872538567,0.0006371876806952059,0.26471590995788574,4.3614821434021,0.8568876385688782,0.7951672077178955,0.4153846204280853,0.6619718074798584,0.6705882549285889,0.6438356041908264,0.3176470696926117
38,74.74488067626953,81.8698959350586,100.0,244.0,308.0,236.0,308.0,0.10592162609100342,0.1979597955942154,2.7458534532343037e-05,0.0003929589584004134,0.022797727957367897,0.0010344248730689287,0.05016172304749489,0.04936863109469414,5.603918552398682,0.8304986953735352,0.9096655249595642,0.38461539149284363,0.8591549396514893,0.9058823585510254,0.8082191944122314,0.9058823585510254
39,1.4144232273101807,38.65980911254883,nan,244.0,244.0,244.0,236.0,0.13634976744651794,0.017602698877453804,0.00021923796157352626,0.000350446644006297,0.13198134303092957,0.013541766442358494,0.024889133870601654,0.0507415309548378,3.944113254547119,0.015715813264250755,0.42955344915390015,0.39230769872665405,0.8591549396514893,0.7176470756530762,0.835616409778595,0.6941176652908325
40,22.38013458251953,nan,nan,244.0,244.0,188.0,100.0,0.003668026067316532,0.026023123413324356,0.00022554618772119284,0.031393587589263916,0.04386960342526436,0.001878105103969574,0.007093833759427071,0.054249946027994156,3.5257837772369385,0.24866816401481628,0.3623603284358978,0.4000000059604645,0.8591549396514893,0.7176470756530762,0.6438356041908264,0.29411765933036804
