pgram, linear-interpolation
1.4192299,88.06941255883301
273.0712,87.06432655357884
24.855536,40.60129464500447
5722.0283,42.49592851371941
847.05225,44.390562382434354
4.196848,46.285196251149294
54.237484,48.179830119864235
60.137093,66.49270060606472
3390.5835,84.8055710922652
690.34656,86.4374918255491
598.3061,88.06941255883301
120.96451,71.56505117707799
276.37888,66.1247191460725
1101.8853,82.87498365109822
3472.723,82.87498365109822
12820.665,54.46232220802562
716.1291,82.87498365109822
9.849293,11.309932474020215
631.79504,33.69006752597979
560.236,49.398705354995535
1515.761,9.462322208025618
349.58344,81.02737338510362
2877.5076,32.6609127216738
6.488253,43.15238973400541
4.1942635,34.69515353123397
4.4722233,35.82635998114775
4.7591004,36.95756643106154
5.054893,38.08877288097532
5.054893,38.08877288097531
3.9547758,33.690067525979785
3.9547758,33.690067525979785
7.9365873,47.72631099390627
2.9154637,28.926425835253614
2.9154637,28.926425835253614
11.041517,56.29311704467186
24.38663,83.6598082540901
2.6373186,27.51200262385146
2.7458699,28.072486935852957
1.2405546,18.86899945506142
1.9764296,23.816701654818587
2.8828955,28.764403854575757
3.9599512,33.71210605433293
5.207599,38.659808254090095
3.5052202,31.71747441146101
2.1387024,24.775140568831922
11.475029,57.387570284415965
28.222998,90.0
7.0557494,45.0
10.888116,55.90070474317591
15.548529,66.80140948635182
3.340607,30.963756532073518
8.325808,48.88258300921267
15.548529,66.80140948635182
10.542274,55.00574943905288
6.505616,43.21008939175393
5.054893,38.08877288097531
5.054893,38.08877288097531
5.054893,38.08877288097531
16.890038,69.62356478616361
7.0557494,45.0
9.46696,52.1250163489018
24.914068,84.55966796899449
16.411121,68.62937773065681
2.9703598,29.197486046064476
7.5939364,46.68468431789629
12.071848,58.86102756302116
15.073133,65.77225468204584
6.488253,43.15238973400541
20.265352,76.26373169437744
26.875525,87.82525588538995
25.059181,84.8055710922652
24.142477,83.23996038091917
23.242855,81.67434966957316
1.0820396,17.622297228668273
27.829506,89.37040139158974
25.059181,84.8055710922652
27.900196,89.48383577023516
27.900196,89.48383577023516
21.65832,78.84121314194167
16.205742,68.19859051364818
16.14488,68.07041224982464
27.342875,88.58557678859785
27.025162,88.06941255883301
25.659332,85.8150838748816
2.8128202,28.412661443072587
